Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
Sports Direct,1185732,5/3/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,55,545,29975,119900,In-store
Amazon,1185732,3/10/2021,Northeast,Vermont,Burlington,Men's Street Footwear,45,545,24525,110360,In-store
Walmart,1197831,8/10/2020,South,Texas,Houston,Men's Apparel,45,525,23625,70880,Outlet
West Gear,1128299,12/29/2020,West,California,San Francisco,Men's Apparel,65,525,34125,170630,Outlet
Kohl's,1189833,3/16/2021,West,California,Los Angeles,Women's Athletic Footwear,45,525,23625,82690,Outlet
Kohl's,1189833,4/10/2021,West,California,Los Angeles,Women's Athletic Footwear,45,525,23625,82690,Outlet
Foot Locker,1185732,6/6/2021,Midwest,Illinois,Chicago,Men's Street Footwear,45,525,23625,94500,Outlet
Sports Direct,1197831,8/13/2021,Midwest,Illinois,Chicago,Women's Street Footwear,30,525,15750,47250,Outlet
Sports Direct,1197831,8/14/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,35,525,18375,73500,Outlet
Sports Direct,1197831,8/16/2021,South,Texas,Dallas,Women's Apparel,35,525,18375,82690,Outlet
Sports Direct,1197831,8/31/2021,South,Texas,Dallas,Women's Street Footwear,25,525,13125,45940,Outlet
Sports Direct,1197831,9/25/2021,South,Texas,Dallas,Women's Athletic Footwear,50,525,26250,131250,Outlet
Sports Direct,1197831,9/26/2021,South,Texas,Dallas,Men's Apparel,55,525,28875,101060,Outlet
Sports Direct,1197831,10/20/2021,South,Texas,Dallas,Men's Apparel,60,525,31500,110250,Outlet
Foot Locker,1185732,12/3/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,65,525,34125,187690,Outlet
West Gear,1128299,1/8/2020,West,Nevada,Las Vegas,Men's Street Footwear,35,525,18375,73500,Outlet
West Gear,1128299,2/15/2020,West,Nevada,Las Vegas,Women's Street Footwear,65,525,34125,136500,In-store
West Gear,1128299,3/21/2020,West,Colorado,Denver,Men's Street Footwear,30,525,15750,55130,In-store
West Gear,1128299,4/2/2020,West,Colorado,Denver,Men's Street Footwear,60,525,31500,110250,In-store
West Gear,1128299,4/8/2020,West,Colorado,Denver,Men's Street Footwear,60,525,31500,157500,In-store
West Gear,1128299,4/24/2020,West,Colorado,Denver,Men's Apparel,70,525,36750,220500,In-store
West Gear,1128299,4/25/2020,West,Colorado,Denver,Women's Apparel,85,525,44625,111560,In-store
West Gear,1128299,5/8/2020,West,Colorado,Denver,Men's Street Footwear,55,525,28875,115500,In-store
West Gear,1128299,5/9/2020,West,Colorado,Denver,Men's Athletic Footwear,60,525,31500,78750,In-store
West Gear,1128299,5/25/2020,West,Colorado,Denver,Women's Apparel,80,525,42000,84000,In-store
West Gear,1128299,7/4/2020,West,Washington,Seattle,Women's Athletic Footwear,80,525,42000,126000,In-store
Foot Locker,1185732,11/28/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50,525,26250,91880,Outlet
Kohl's,1189833,1/3/2021,Midwest,Montana,Billings,Men's Street Footwear,35,525,18375,82690,Outlet
Kohl's,1189833,1/28/2021,Midwest,Montana,Billings,Men's Athletic Footwear,45,525,23625,70880,Outlet
Sports Direct,1197831,4/6/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,30,525,15750,78750,Outlet
Sports Direct,1197831,5/5/2021,South,Tennessee,Knoxville,Women's Street Footwear,40,525,21000,94500,Outlet
Sports Direct,1197831,5/8/2021,South,Tennessee,Knoxville,Women's Apparel,45,525,23625,141750,Outlet
Sports Direct,1197831,9/10/2021,South,Alabama,Birmingham,Men's Apparel,50,525,26250,118130,Outlet
Sports Direct,1197831,9/24/2021,South,Alabama,Birmingham,Men's Street Footwear,30,525,15750,78750,Outlet
Sports Direct,1197831,9/25/2021,South,Alabama,Birmingham,Men's Athletic Footwear,30,525,15750,78750,Outlet
Amazon,1185732,11/11/2021,Northeast,Maine,Portland,Men's Street Footwear,55,525,28875,101060,Outlet
Amazon,1185732,12/21/2021,Northeast,Maine,Portland,Men's Street Footwear,55,525,28875,101060,Outlet
Amazon,1185732,4/21/2021,West,Alaska,Anchorage,Men's Street Footwear,55,525,28875,101060,Outlet
Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Men's Street Footwear,65,525,34125,119440,Outlet
Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,Men's Street Footwear,55,525,28875,72190,Outlet
Foot Locker,1128299,8/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,70,525,36750,91880,Outlet
Walmart,1128299,8/10/2021,West,Hawaii,Honolulu,Men's Apparel,70,525,36750,55130,Outlet
Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,55,525,28875,72190,Outlet
Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Women's Apparel,95,525,49875,199500,Outlet
Sports Direct,1128299,2/17/2021,West,Hawaii,Honolulu,Men's Street Footwear,40,525,21000,63000,Outlet
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,55,525,28875,86630,In-store
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Apparel,90,525,47250,94500,In-store
West Gear,1185732,4/9/2021,Northeast,New York,Albany,Men's Athletic Footwear,45,525,23625,82690,In-store
West Gear,1185732,4/9/2021,Northeast,New York,Albany,Women's Street Footwear,35,525,18375,45940,In-store
West Gear,1185732,5/8/2021,Northeast,New York,Albany,Men's Apparel,60,525,31500,110250,In-store
West Gear,1185732,9/8/2021,Northeast,New York,Albany,Women's Athletic Footwear,45,525,23625,70880,In-store
West Gear,1185732,9/8/2021,Northeast,New York,Albany,Men's Apparel,55,525,28875,101060,In-store
West Gear,1185732,10/10/2021,Northeast,New York,Albany,Women's Street Footwear,50,525,26250,65630,In-store
Kohl's,1185732,3/10/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,40,525,21000,63000,In-store
Kohl's,1185732,5/10/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,45,525,23625,70880,In-store
Kohl's,1185732,6/12/2021,West,Wyoming,Cheyenne,Women's Street Footwear,40,525,21000,73500,In-store
Kohl's,1185732,7/10/2021,West,Wyoming,Cheyenne,Men's Apparel,50,525,26250,78750,In-store
Kohl's,1185732,8/11/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,40,525,21000,73500,In-store
Kohl's,1185732,9/10/2021,West,Wyoming,Cheyenne,Women's Street Footwear,40,525,21000,73500,In-store
Foot Locker,1128299,5/25/2021,Southeast,Virginia,Richmond,Women's Apparel,60,525,31500,94500,In-store
Foot Locker,1128299,6/24/2021,Southeast,Virginia,Richmond,Women's Athletic Footwear,80,525,42000,147000,In-store
Foot Locker,1128299,10/24/2021,Southeast,Virginia,Richmond,Men's Athletic Footwear,55,525,28875,101060,In-store
Sports Direct,1185732,4/16/2021,Midwest,Michigan,Detroit,Women's Apparel,40,525,21000,115500,In-store
Sports Direct,1185732,6/17/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,45,525,23625,82690,In-store
Sports Direct,1185732,6/17/2021,Midwest,Michigan,Detroit,Men's Apparel,60,525,31500,126000,In-store
Sports Direct,1185732,7/15/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,50,525,26250,91880,In-store
Sports Direct,1185732,8/16/2021,Midwest,Michigan,Detroit,Women's Athletic Footwear,35,525,18375,64310,In-store
Sports Direct,1185732,10/17/2021,Midwest,Michigan,Detroit,Women's Apparel,55,525,28875,158810,In-store
Foot Locker,1185732,6/18/2021,Midwest,Missouri,St. Louis,Women's Apparel,45,525,23625,118130,In-store
Foot Locker,1185732,10/18/2021,Midwest,Missouri,St. Louis,Men's Street Footwear,35,525,18375,73500,In-store
West Gear,1185732,8/11/2021,West,Utah,Salt Lake City,Men's Athletic Footwear,35,525,18375,64310,In-store
West Gear,1185732,8/11/2021,West,Utah,Salt Lake City,Women's Apparel,35,525,18375,91880,In-store
West Gear,1128299,5/25/2021,West,Oregon,Portland,Women's Apparel,60,525,31500,94500,In-store
West Gear,1128299,6/24/2021,West,Oregon,Portland,Women's Athletic Footwear,80,525,42000,147000,In-store
West Gear,1128299,10/24/2021,West,Oregon,Portland,Men's Athletic Footwear,55,525,28875,101060,In-store
West Gear,1128299,3/16/2021,South,Louisiana,New Orleans,Men's Street Footwear,45,525,23625,94500,In-store
West Gear,1128299,4/17/2021,South,Louisiana,New Orleans,Men's Street Footwear,50,525,26250,105000,In-store
West Gear,1128299,11/17/2021,South,Louisiana,New Orleans,Women's Street Footwear,40,525,21000,84000,Online
Foot Locker,1128299,12/16/2021,South,Louisiana,New Orleans,Men's Apparel,85,525,44625,200810,Online
West Gear,1197831,7/6/2021,West,Idaho,Boise,Women's Athletic Footwear,50,525,26250,131250,Online
West Gear,1197831,7/6/2021,West,Idaho,Boise,Men's Apparel,55,525,28875,101060,Online
Sports Direct,1197831,10/4/2021,West,Idaho,Boise,Women's Street Footwear,45,525,23625,94500,Online
Sports Direct,1197831,10/4/2021,West,Idaho,Boise,Women's Apparel,45,525,23625,129940,Online
Foot Locker,1197831,12/4/2021,West,Idaho,Boise,Women's Athletic Footwear,60,525,31500,157500,Online
Foot Locker,1128299,5/24/2021,West,Arizona,Phoenix,Men's Street Footwear,50,525,26250,91880,Online
Foot Locker,1128299,6/23/2021,West,Arizona,Phoenix,Women's Apparel,70,525,36750,91880,Online
Foot Locker,1128299,7/22/2021,West,Arizona,Phoenix,Men's Athletic Footwear,55,525,28875,115500,Online
Foot Locker,1128299,11/23/2021,West,Arizona,Phoenix,Men's Athletic Footwear,50,525,26250,105000,Online
Kohl's,1128299,2/26/2021,West,Arizona,Phoenix,Men's Street Footwear,35,525,18375,64310,Online
Kohl's,1128299,8/26/2021,West,New Mexico,Albuquerque,Women's Street Footwear,60,525,31500,110250,Online
Sports Direct,1128299,12/25/2021,West,New Mexico,Albuquerque,Women's Apparel,75,525,39375,98440,Online
Sports Direct,1128299,3/12/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,40,525,21000,84000,Online
Sports Direct,1128299,4/13/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,50,525,26250,105000,Online
Sports Direct,1128299,6/13/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,55,525,28875,115500,Online
Sports Direct,1128299,6/13/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,55,525,28875,101060,Online
Sports Direct,1128299,7/12/2021,Southeast,Georgia,Atlanta,Women's Street Footwear,55,525,28875,101060,Online
Sports Direct,1128299,10/13/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,45,525,23625,94500,Online
Sports Direct,1128299,10/13/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,50,525,26250,105000,Online
Sports Direct,1128299,11/13/2021,Southeast,Georgia,Atlanta,Men's Street Footwear,55,525,28875,115500,Online
Sports Direct,1185732,2/4/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,30,525,15750,63000,Online
Sports Direct,1185732,3/2/2021,Southeast,North Carolina,Charlotte,Men's Apparel,40,525,21000,73500,Online
Sports Direct,1185732,4/3/2021,Southeast,North Carolina,Charlotte,Men's Apparel,45,525,23625,82690,Online
Amazon,1185732,2/11/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,25,525,13125,52500,Online
Amazon,1185732,4/10/2021,Midwest,Ohio,Columbus,Women's Apparel,35,525,18375,91880,Online
Amazon,1185732,6/11/2021,Midwest,Ohio,Columbus,Women's Street Footwear,50,525,26250,105000,Online
Amazon,1185732,7/9/2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,55,525,28875,115500,Online
Amazon,1185732,8/10/2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,45,525,23625,94500,Online
Amazon,1185732,10/11/2021,Midwest,Ohio,Columbus,Women's Apparel,40,525,21000,105000,Online
West Gear,1185732,12/9/2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,65,525,34125,136500,Online
West Gear,1185732,12/9/2021,Midwest,Ohio,Columbus,Men's Apparel,75,525,39375,137810,Online
Amazon,1185732,6/22/2021,Southeast,Kentucky,Louisville,Men's Street Footwear,40,525,21000,84000,Online
Amazon,1185732,9/23/2021,Southeast,Kentucky,Louisville,Men's Street Footwear,50,525,26250,105000,Online
Foot Locker,1185732,12/21/2021,Southeast,Kentucky,Louisville,Men's Street Footwear,65,525,34125,136500,Online
Foot Locker,1185732,1/20/2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,30,525,15750,55130,Online
Foot Locker,1185732,1/20/2021,Southeast,Kentucky,Louisville,Women's Street Footwear,20,525,10500,42000,Online
Foot Locker,1185732,1/20/2021,Southeast,Kentucky,Louisville,Women's Apparel,30,525,15750,78750,Online
Walmart,1185732,7/16/2021,South,Mississippi,Jackson,Women's Street Footwear,50,525,26250,105000,Online
Walmart,1185732,8/17/2021,South,Mississippi,Jackson,Women's Street Footwear,50,525,26250,105000,Online
Walmart,1185732,9/16/2021,South,Mississippi,Jackson,Men's Athletic Footwear,45,525,23625,82690,Online
Sports Direct,1185732,11/17/2021,South,Mississippi,Jackson,Women's Apparel,75,525,39375,196880,Online
Sports Direct,1185732,12/16/2021,South,Mississippi,Jackson,Women's Street Footwear,60,525,31500,126000,Online
Walmart,1197831,7/19/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,50,525,26250,91880,Online
Walmart,1197831,8/20/2021,South,Arkansas,Little Rock,Men's Athletic Footwear,55,525,28875,101060,Online
West Gear,1197831,4/20/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,25,525,13125,52500,Online
West Gear,1197831,7/19/2021,South,Oklahoma,Oklahoma City,Women's Apparel,65,525,34125,136500,Online
West Gear,1197831,10/21/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,30,525,15750,63000,Online
Foot Locker,1185732,2/12/2021,Midwest,Kansas,Wichita,Men's Street Footwear,40,525,21000,73500,Online
Foot Locker,1185732,8/12/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,50,525,26250,91880,Online
Sports Direct,1185732,2/9/2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,35,525,18375,64310,Online
Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,50,525,26250,91880,In-store
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,35,525,18375,55130,In-store
Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,50,525,26250,78750,In-store
West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,60,525,31500,94500,In-store
West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,50,525,26250,78750,In-store
West Gear,1185732,8/10/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,50,525,26250,105000,In-store
West Gear,1185732,8/17/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,50,525,26250,105000,In-store
Foot Locker,1185732,7/20/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,50,525,26250,105000,In-store
Foot Locker,1185732,1/17/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,40,525,21000,73500,In-store
Foot Locker,1185732,4/14/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,40,525,21000,73500,In-store
Foot Locker,1185732,9/13/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,55,525,28875,101060,In-store
Kohl's,1185732,2/8/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,35,525,18375,64310,In-store
Amazon,1185732,1/14/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,45,525,23625,106310,In-store
Amazon,1185732,4/11/2021,Northeast,Vermont,Burlington,Men's Street Footwear,45,525,23625,106310,In-store
Amazon,1185732,9/10/2021,Northeast,Vermont,Burlington,Men's Street Footwear,60,525,31500,141750,In-store
Amazon,1185732,1/21/2021,Northeast,Vermont,Burlington,Men's Street Footwear,50,525,26250,105000,In-store
Amazon,1185732,7/17/2021,Northeast,New Hampshire,Manchester,Women's Apparel,70,525,36750,128630,Outlet
Kohl's,1185732,11/11/2021,West,Wyoming,Cheyenne,Women's Street Footwear,45,520,23400,81900,In-store
Amazon,1185732,3/21/2021,Southeast,Kentucky,Louisville,Men's Street Footwear,45,520,23400,93600,Online
Amazon,1185732,5/23/2021,Southeast,Kentucky,Louisville,Men's Street Footwear,50,520,26000,104000,Online
Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,60,520,31200,93600,In-store
West Gear,1185732,3/9/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,25,520,13000,52000,In-store
Kohl's,1185732,5/6/2021,Northeast,New Jersey,Newark,Men's Street Footwear,50,520,26000,91000,In-store
Sports Direct,1185732,3/3/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,40,520,20800,83200,In-store
Sports Direct,1197831,7/29/2020,South,Texas,Houston,Men's Apparel,,500,0,60000,Outlet
Sports Direct,1197831,8/4/2020,South,Texas,Houston,Men's Apparel,45,500,22500,67500,Outlet
West Gear,1128299,11/11/2020,West,California,San Francisco,Men's Apparel,55,500,27500,137500,Outlet
West Gear,1128299,12/23/2020,West,California,San Francisco,Men's Apparel,65,500,32500,162500,Outlet
Kohl's,1189833,3/11/2021,West,California,Los Angeles,Men's Apparel,50,500,25000,137500,Outlet
Kohl's,1189833,4/23/2021,West,California,Los Angeles,Men's Apparel,50,500,25000,137500,Outlet
Foot Locker,1185732,6/30/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50,500,25000,100000,Outlet
Foot Locker,1185732,7/18/2021,Midwest,Illinois,Chicago,Men's Street Footwear,50,500,25000,100000,Outlet
Foot Locker,1185732,8/5/2021,Midwest,Illinois,Chicago,Men's Street Footwear,60,500,30000,120000,Outlet
Sports Direct,1197831,8/22/2021,South,Texas,Dallas,Women's Apparel,35,500,17500,78750,Outlet
Sports Direct,1197831,8/25/2021,South,Texas,Dallas,Women's Street Footwear,30,500,15000,52500,Outlet
Sports Direct,1197831,9/14/2021,South,Texas,Dallas,Men's Apparel,50,500,25000,75000,Outlet
Sports Direct,1197831,10/13/2021,South,Texas,Dallas,Women's Athletic Footwear,65,500,32500,162500,Outlet
Foot Locker,1185732,11/21/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,65,500,32500,178750,Outlet
Foot Locker,1185732,11/27/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,65,500,32500,178750,Outlet
West Gear,1128299,2/11/2020,West,Nevada,Las Vegas,Men's Apparel,65,500,32500,178750,In-store
West Gear,1128299,2/12/2020,West,Nevada,Las Vegas,Women's Apparel,80,500,40000,80000,In-store
West Gear,1128299,3/14/2020,West,Nevada,Las Vegas,Women's Apparel,75,500,37500,56250,In-store
West Gear,1128299,4/29/2020,West,Colorado,Denver,Women's Athletic Footwear,70,500,35000,140000,In-store
West Gear,1128299,4/30/2020,West,Colorado,Denver,Men's Apparel,75,500,37500,225000,In-store
West Gear,1128299,5/19/2020,West,Colorado,Denver,Women's Apparel,80,500,40000,80000,In-store
West Gear,1128299,5/22/2020,West,Colorado,Denver,Women's Street Footwear,65,500,32500,130000,In-store
West Gear,1128299,5/23/2020,West,Colorado,Denver,Women's Athletic Footwear,65,500,32500,113750,In-store
West Gear,1128299,5/31/2020,West,Washington,Seattle,Women's Apparel,50,500,25000,50000,In-store
West Gear,1128299,6/24/2020,West,Washington,Seattle,Women's Apparel,80,500,40000,80000,In-store
West Gear,1128299,6/28/2020,West,Washington,Seattle,Women's Athletic Footwear,80,500,40000,120000,In-store
Foot Locker,1185732,10/23/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,35,500,17500,61250,In-store
Kohl's,1189833,2/10/2021,Midwest,Montana,Billings,Women's Street Footwear,50,500,25000,112500,Outlet
Kohl's,1189833,3/9/2021,Midwest,Montana,Billings,Women's Apparel,60,500,30000,75000,Outlet
Sports Direct,1197831,3/12/2021,Midwest,Montana,Billings,Women's Street Footwear,30,500,15000,52500,Outlet
Sports Direct,1197831,3/13/2021,Midwest,Montana,Billings,Women's Athletic Footwear,35,500,17500,78750,Outlet
Sports Direct,1197831,3/15/2021,South,Tennessee,Knoxville,Women's Apparel,35,500,17500,87500,Outlet
